SMILES,type,EO,PO,CMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,source
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic,0,0,0.0076,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=01.0; additives=nan; authors=SCHI; reference=63026; original CMC=7.6 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0147,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=nan; authors=FORD OTTE; reference=66028; original CMC=1.47 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0146,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=nan; authors=FORD OTTE; reference=66028; original CMC=1.46 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.014,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=nan; authors=WEIN ZOGR; reference=65026; original CMC=1.4 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0174,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=30; additives=nan; authors=MEGU KOND; reference=59024; original CMC=1.74 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0171,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=30; additives=nan; authors=MEGU KOND; reference=59024; original CMC=1.71 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.015,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=30; additives=nan; authors=KLEV; reference=53010; original CMC=1.5 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0151,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=nan; authors=LANG; reference=51005; original CMC=1.51 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0113,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=2. E-2 M K CL; authors=FORD OTTE; reference=66028; original CMC=1.13 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0122,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=2. E-2 M K CL; authors=FORD OTTE; reference=66028; original CMC=1.22 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.00846,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=5. E-2 M K CL; authors=FORD OTTE; reference=66028; original CMC=8.46 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0086,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=5. E-2 M K CL; authors=FORD OTTE; reference=66028; original CMC=8.60 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.00688,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=8. E-2 M K CL; authors=FORD OTTE; reference=66028; original CMC=6.88 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0023,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=25; additives=1. E-1 M K CL; authors=WEIN ZOGR; reference=65026; original CMC=2.3 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0075,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=2. E-3 N K CNS; authors=LANG; reference=51005; original CMC=7.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0035,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-2 N K CNS; authors=LANG; reference=51005; original CMC=3.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0024,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=3. E-2 N K CNS; authors=LANG; reference=51005; original CMC=2.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0065,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=3. E-2 N NA BR; authors=LANG; reference=51005; original CMC=6.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0028,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-1 N NA BR; authors=LANG; reference=51005; original CMC=2.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0015,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=5. E-1 N NA BR; authors=LANG; reference=51005; original CMC=1.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0133,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=5. E-3 M NA CL; authors=LANG; reference=51005; original CMC=1.33 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0116,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-2 M NA CL; authors=LANG; reference=51005; original CMC=1.16 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0093,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=2. E-2 M NA CL; authors=LANG; reference=51005; original CMC=9.3 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0065,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=5. E-2 M NA CL; authors=LANG; reference=51005; original CMC=6.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0049,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1.0 E-1 M NA CL; authors=LANG; reference=51005; original CMC=4.9 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0029,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=3. E-1 M NA CL; authors=LANG; reference=51005; original CMC=2.9 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0014,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1.0 E O. M NA CL; authors=LANG; reference=51005; original CMC=1.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0065,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-2 N NA I; authors=LANG; reference=51005; original CMC=6.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.004,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=2.5 E-2 N NA I; authors=LANG; reference=51005; original CMC=4.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0025,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=9. E-2 N NA I; authors=LANG; reference=51005; original CMC=2.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0096,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-2 N NA N03; authors=LANG; reference=51005; original CMC=9.6 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0056,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=3. E-2 N NA N03; authors=LANG; reference=51005; original CMC=5.6 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0034,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-1 N NA N03; authors=LANG; reference=51005; original CMC=3.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0019,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=5. E-1 N NA N03; authors=LANG; reference=51005; original CMC=1.9 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0101,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-3 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=1.01 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0075,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=2. E-3 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=7.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.006,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=5. E-3 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=6.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0047,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-2 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=4.7 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0046,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=2. E-2 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=4.6 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0048,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=5. E-2 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=4.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0046,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1.0 E-1 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=4.6 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.004,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=2. E-1 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=4.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0033,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=4. E-1 N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=3.3 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0022,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1.0 E 0 . N NA4 P207 PYRO; authors=LANG; reference=51005; original CMC=2.2 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0111,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=2. E-3 N NA2 S04; authors=LANG; reference=51005; original CMC=1.11 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0086,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=5. E-3 N NA2 S04; authors=LANG; reference=51005; original CMC=8.6 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0078,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1. E-2 N NA2 S04; authors=LANG; reference=51005; original CMC=7.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0071,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=2. E-2 N NA2 S04; authors=LANG; reference=51005; original CMC=7.1 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0067,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=3. E-2 N NA2 S04; authors=LANG; reference=51005; original CMC=6.7 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0059,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=5. E-2 N NA2 S04; authors=LANG; reference=51005; original CMC=5.9 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0054,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1.0 E-1 N NA2 S04; authors=LANG; reference=51005; original CMC=5.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0038,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=3.0 E-1 N NA2 S04; authors=LANG; reference=51005; original CMC=3.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0018,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 278; name=DODECYL PYRIDINIUM CHLORIDE; temperature=50; additives=1.0 N NA2 S04; authors=LANG; reference=51005; original CMC=1.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0023,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=25; additives=nan; authors=BRAD MCBA; reference=48009; original CMC=2.3 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0078,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=25; additives=nan; authors=OSUG SATO; reference=65036; original CMC=7.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0028,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=UNK; additives=nan; authors=ROSS KWAR; reference=53007; original CMC=2.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0081,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=UNK; additives=nan; authors=CELL EGGE; reference=52001; original CMC=8.1 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.00825,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=25; additives=5. E2Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=8.25 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0085,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=25; additives=1. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=8.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0082,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=25; additives=2. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=8.2 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0075,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=25; additives=3. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=7.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0071,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=25; additives=4. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=7.1 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],cationic,0,0,0.0068,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 279; name=DODECYL BENZYL DIMETHYLAMMONIUM CHLORIDE; temperature=25; additives=5. E 3 Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=6.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.OS(=O)(=O)[O-],zwitterionic/ionic,0,0,0.00019,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 280; name=DECYL TRIMETHYL AMMONIUM DODECYL SULFATE; temperature=25; additives=nan; authors=HOYE MARM; reference=61001; original CMC=1.9 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
